unique_id,level,role,horizon_index,target_col,method,MAE,MASE,RMSSE,approach
GC/2281,2,middle,0,y,bu,0.07876373850288546,0.5941115223951906,0.4858797050591393,centralised
GC/2281,2,middle,0,y,mint_shrinkage,0.08140122934715922,0.6140060034162693,0.4850062460374614,centralised
GC/2281,2,middle,0,y,mint_var,0.07901828469716386,0.5960315534891578,0.4853860331037654,centralised
GC/2281,2,middle,0,y,mint_ols,0.08611583953612434,0.6495681071216861,0.4928811413481669,centralised
GC/2281,2,middle,0,y,wls_structure,0.07944970296397985,0.5992857230874908,0.48495236286015886,centralised
GC/2281,2,middle,0,y,naive,0.0917859589041096,0.6923375758379631,0.6185492339248498,centralised
GC/2282,2,middle,0,y,base,0.30617274624171037,0.9829894533541861,0.9878919273223522,centralised
GC/2282,2,middle,0,y,bu,0.29624746972030197,0.9511236447153398,0.9660124066555597,centralised
GC/2282,2,middle,0,y,mint_shrinkage,0.294314518178385,0.9449177658352873,0.9517290562228244,centralised
GC/2282,2,middle,0,y,mint_var,0.29377595665303496,0.9431886756210215,0.9566894171330186,centralised
GC/2282,2,middle,0,y,mint_ols,0.30081468838860037,0.9657870262122527,0.9655449510330107,centralised
GC/2282,2,middle,0,y,wls_structure,0.2939472884667677,0.94373874863696,0.9544893268452329,centralised
GC/2282,2,middle,0,y,naive,0.33296974885844755,1.0690231427569716,1.1245574435009782,centralised
GC/2283,2,middle,0,y,base,0.24681201724549742,1.0713991170365853,0.9349598229652062,centralised
GC/2283,2,middle,0,y,bu,0.23741366686781426,1.030601329276379,0.9177924679669444,centralised
GC/2283,2,middle,0,y,mint_shrinkage,0.2379307461861436,1.03284594577147,0.9062735304008888,centralised
GC/2283,2,middle,0,y,mint_var,0.23908875068070115,1.0378727876847602,0.9064220121566114,centralised
GC/2283,2,middle,0,y,mint_ols,0.24712340168520547,1.07275082193931,0.9198050164026693,centralised
GC/2283,2,middle,0,y,wls_structure,0.2400328884002427,1.04197124419578,0.9072914378405285,centralised
GC/2283,2,middle,0,y,naive,0.2700359589041096,1.1722131327593153,1.1092490421759755,centralised
GC/2284,2,middle,0,y,base,0.32243037891363824,0.893989975441058,0.8594604479651858,centralised
GC/2284,2,middle,0,y,bu,0.3054518789804336,0.8469143593361091,0.820431696482445,centralised
GC/2284,2,middle,0,y,mint_shrinkage,0.3082073299511028,0.8545542894006934,0.8133313269096802,centralised
GC/2284,2,middle,0,y,mint_var,0.308629801273702,0.8557256589490205,0.8192946665882707,centralised
GC/2284,2,middle,0,y,mint_ols,0.3192699808059785,0.8852272644453691,0.8384738854344521,centralised
GC/2284,2,middle,0,y,wls_structure,0.30951549978125004,0.8581814002153332,0.8195962010284419,centralised
GC/2284,2,middle,0,y,naive,0.3486883561643836,0.9667944317600242,0.9862275120829771,centralised
GC/2285,2,middle,0,y,base,0.34322950201399827,0.9896669744663411,0.9099687251572026,centralised
GC/2285,2,middle,0,y,bu,0.33308860674231616,0.9604267457476096,0.8940440178647523,centralised
GC/2285,2,middle,0,y,mint_shrinkage,0.3333565560530569,0.9611993500316676,0.8860066506476801,centralised
GC/2285,2,middle,0,y,mint_var,0.33255363359955176,0.9588842057022062,0.8857866059851682,centralised
GC/2285,2,middle,0,y,mint_ols,0.3401646636996536,0.9808298283469428,0.8975254872388121,centralised
GC/2285,2,middle,0,y,wls_structure,0.3329603666660716,0.9600569786747979,0.8848396572497879,centralised
GC/2285,2,middle,0,y,naive,0.36882762557077625,1.0634765314647918,1.0212994504841861,centralised
GC/2286,2,middle,0,y,base,0.21783040097499523,1.4039585805986954,1.1423270571013033,centralised
GC/2286,2,middle,0,y,bu,0.21783040097499523,1.4039585805986954,1.1423270571013033,centralised
GC/2286,2,middle,0,y,mint_shrinkage,0.22004978701830655,1.418262947965331,1.1415395250005018,centralised
GC/2286,2,middle,0,y,mint_var,0.21829941989001247,1.4069814971762447,1.141687438609894,centralised
GC/2286,2,middle,0,y,mint_ols,0.22245032781620921,1.4337348923597206,1.1408965766638397,centralised
GC/2286,2,middle,0,y,wls_structure,0.21841701131447172,1.4077393963888223,1.1415373071650572,centralised
GC/2286,2,middle,0,y,naive,0.23987243150684928,1.546023681523553,1.3681107331268478,centralised
GC/2289,2,middle,0,y,base,0.47159330333725974,1.27709297503891,1.1878809151935386,centralised
GC/2289,2,middle,0,y,bu,0.46565800413553027,1.2610199543627405,1.174002759958508,centralised
GC/2289,2,middle,0,y,mint_shrinkage,0.4606567050478738,1.2474762422580188,1.128943960821916,centralised
GC/2289,2,middle,0,y,mint_var,0.45949815161070723,1.2443388345693551,1.1526415667724252,centralised
GC/2289,2,middle,0,y,mint_ols,0.46553377483878655,1.2606835366039584,1.1586162529863562,centralised
GC/2289,2,middle,0,y,wls_structure,0.4591929341011565,1.2435122937034275,1.1480210737196017,centralised
GC/2289,2,middle,0,y,naive,0.5452879566210045,1.476660957324893,1.3964382488713831,centralised
GC/2290,2,middle,0,y,base,0.6976136619295301,0.9832851322896514,0.9759454135953769,centralised
GC/2290,2,middle,0,y,bu,0.6813445036368991,0.9603537845580656,0.9690453570812688,centralised
GC/2290,2,middle,0,y,mint_shrinkage,0.6633884631750838,0.9350447796110296,0.9283452971601598,centralised
GC/2290,2,middle,0,y,mint_var,0.6739139825986596,0.9498804792591732,0.9475442466306883,centralised
GC/2290,2,middle,0,y,mint_ols,0.6876773366148637,0.9692799006196161,0.9593299252552903,centralised
GC/2290,2,middle,0,y,wls_structure,0.6719534288143362,0.9471170824216637,0.9421448704353258,centralised
GC/2290,2,middle,0,y,naive,0.7746218607305935,1.0918280423239166,1.1037518426879431,centralised
GC/2291,2,middle,0,y,base,0.4382894049713432,0.8578599339751999,0.8030546782662239,centralised
GC/2291,2,middle,0,y,bu,0.4258597396527913,0.8335314611703326,0.7986747586132906,centralised
GC/2291,2,middle,0,y,mint_shrinkage,0.42652907070009904,0.8348415368453048,0.786747083637882,centralised
GC/2291,2,middle,0,y,mint_var,0.4252122150268765,0.8322640670090001,0.7877493087355715,centralised
GC/2291,2,middle,0,y,mint_ols,0.43434223174151415,0.8501341671007959,0.7940572833908852,centralised
GC/2291,2,middle,0,y,wls_structure,0.42580170842572823,0.8334178771684103,0.7873180354034539,centralised
GC/2291,2,middle,0,y,naive,0.49621603881278536,0.9712392165199701,0.940246758948631,centralised
GC/2292,2,middle,0,y,base,0.0851609308642625,0.8061351372435114,0.7267458764852514,centralised
GC/2292,2,middle,0,y,bu,0.0851609308642625,0.8061351372435114,0.7267458764852514,centralised
GC/2292,2,middle,0,y,mint_shrinkage,0.0870082774511852,0.823622158337244,0.7299105893411778,centralised
GC/2292,2,middle,0,y,mint_var,0.08529926441402233,0.8074446054936737,0.7267615573944302,centralised
GC/2292,2,middle,0,y,mint_ols,0.0933052862610189,0.883229774290032,0.7482479822958272,centralised
GC/2292,2,middle,0,y,wls_structure,0.08593600709567199,0.8134720249200607,0.7272743114180023,centralised
GC/2292,2,middle,0,y,naive,0.09924743150684932,0.9394782443884087,0.958373603181099,centralised
GC/2293,2,middle,0,y,base,0.14388811250259836,0.8912829376513328,0.9061861171194446,centralised
GC/2293,2,middle,0,y,bu,0.14126992894093537,0.8750651813991804,0.9186413265522757,centralised
GC/2293,2,middle,0,y,mint_shrinkage,0.14270913271190455,0.8839800093342896,0.893282674299203,centralised
GC/2293,2,middle,0,y,mint_var,0.1409450590614859,0.8730528471244854,0.8969569043869566,centralised
GC/2293,2,middle,0,y,mint_ols,0.14667538373858632,0.9085480699269233,0.8972200877136047,centralised
GC/2293,2,middle,0,y,wls_structure,0.14130556359293328,0.8752859123321427,0.8942749194759955,centralised
GC/2293,2,middle,0,y,naive,0.14777882420091323,0.9153830866609729,0.9973508878009358,centralised
GC/2294,2,middle,0,y,base,0.12184704060236314,1.5362248916489867,1.2238316372982057,centralised
GC/2294,2,middle,0,y,bu,0.12184704060236314,1.5362248916489867,1.2238316372982057,centralised
GC/2294,2,middle,0,y,mint_shrinkage,0.12594080335230498,1.587838293220958,1.2175118951770838,centralised
GC/2294,2,middle,0,y,mint_var,0.1219649024148659,1.537710871523808,1.222853866259647,centralised
GC/2294,2,middle,0,y,mint_ols,0.12898985592939044,1.6262801826727593,1.2169041821768651,centralised
GC/2294,2,middle,0,y,wls_structure,0.1224463213260916,1.5437805118784633,1.2209088264328187,centralised
GC/2294,2,middle,0,y,naive,0.12022716894977167,1.5158018502547477,1.2851716331074807,centralised
GC/2295,2,middle,0,y,base,0.2061567033316277,1.2557975938679877,1.1001628824120449,centralised
GC/2295,2,middle,0,y,bu,0.2061567033316277,1.2557975938679877,1.1001628824120449,centralised
GC/2295,2,middle,0,y,mint_shrinkage,0.20843968789502978,1.269704328285186,1.0975936253013763,centralised
GC/2295,2,middle,0,y,mint_var,0.20670182016334865,1.2591181572772256,1.0994273559785563,centralised
GC/2295,2,middle,0,y,mint_ols,0.2112722848662842,1.2869590107835616,1.0990695763759852,centralised
GC/2295,2,middle,0,y,wls_structure,0.2067337266181935,1.259312514523803,1.0993763673731525,centralised
GC/2295,2,middle,0,y,naive,0.2236752283105023,1.3625111819350115,1.2946527949883033,centralised
GC/2296,2,middle,0,y,base,0.08202945630068163,0.8053409493598638,0.6727143028594336,centralised
GC/2296,2,middle,0,y,bu,0.08202945630068163,0.8053409493598638,0.6727143028594336,centralised
GC/2296,2,middle,0,y,mint_shrinkage,0.08299438480730643,0.8148143321498355,0.6761616693660396,centralised
GC/2296,2,middle,0,y,mint_var,0.08218885562209191,0.8069058847699111,0.672942507637331,centralised
GC/2296,2,middle,0,y,mint_ols,0.08906311422119177,0.874395323271752,0.7053255929135617,centralised
GC/2296,2,middle,0,y,wls_structure,0.08266447951872599,0.81157541956543,0.6741011665560217,centralised
GC/2296,2,middle,0,y,naive,0.09614012557077625,0.9438753283325381,0.7825094818341461,centralised
GC/2300,2,middle,0,y,base,0.20504337366063685,1.2481203282416933,1.1716493083601751,centralised
GC/2300,2,middle,0,y,bu,0.2037031324414266,1.2399621406320203,1.1837518447033717,centralised
GC/2300,2,middle,0,y,mint_shrinkage,0.20271642648797034,1.233955958932415,1.1648546492755474,centralised
GC/2300,2,middle,0,y,mint_var,0.20208185259577854,1.2300932416912964,1.1638547440771962,centralised
GC/2300,2,middle,0,y,mint_ols,0.20728017646291183,1.2617359793985456,1.1662193584212586,centralised
GC/2300,2,middle,0,y,wls_structure,0.20253244654353295,1.2328360538872456,1.1629758580373255,centralised
GC/2300,2,middle,0,y,naive,0.20059617579908676,1.2210497726045215,1.2847213569861056,centralised
GC/2303,2,middle,0,y,base,0.1468476682517759,0.7544619401544493,0.666330192793521,centralised
GC/2303,2,middle,0,y,bu,0.14499336080718261,0.7449350310182958,0.659962438715495,centralised
GC/2303,2,middle,0,y,mint_shrinkage,0.14597556227657218,0.7499813053993617,0.6594719416981741,centralised
GC/2303,2,middle,0,y,mint_var,0.14532111359845676,0.7466189325043702,0.6595062028536618,centralised
GC/2303,2,middle,0,y,mint_ols,0.14990461299597857,0.7701676608520486,0.6684684684223109,centralised
GC/2303,2,middle,0,y,wls_structure,0.14560554794814673,0.7480802760440288,0.6591937220478783,centralised
GC/2303,2,middle,0,y,naive,0.1597357305936073,0.8206771728170356,0.7716043593994618,centralised
GC/2305,2,middle,0,y,base,0.26220566003770013,0.9991429110928444,0.925117468140459,centralised
GC/2305,2,middle,0,y,bu,0.26257860035779834,1.0005640119074999,0.9258284631069312,centralised
GC/2305,2,middle,0,y,mint_shrinkage,0.2589403322822452,0.9867002770216028,0.9027099667954435,centralised
GC/2305,2,middle,0,y,mint_var,0.25898800299003966,0.9868819277523794,0.910794369766637,centralised
GC/2305,2,middle,0,y,mint_ols,0.26060229237849625,0.9930332282189555,0.9105711655591494,centralised
GC/2305,2,middle,0,y,wls_structure,0.25865580972341595,0.9856160948660407,0.9052424870605709,centralised
GC/2305,2,middle,0,y,naive,0.28178852739726024,1.073764042834862,1.04243608193323,centralised
GC/2315,2,middle,0,y,base,0.07574329305682989,1.1375009264513214,1.1374252798547777,centralised
GC/2315,2,middle,0,y,bu,0.07574329305682989,1.1375009264513214,1.1374252798547777,centralised
GC/2315,2,middle,0,y,mint_shrinkage,0.07607507592837816,1.1424835897147692,1.1351907325929584,centralised
GC/2315,2,middle,0,y,mint_var,0.075813765532457,1.1385592710661376,1.1367890977972812,centralised
GC/2315,2,middle,0,y,mint_ols,0.08236029577584189,1.236874038174358,1.1446501856730713,centralised
GC/2315,2,middle,0,y,wls_structure,0.07634108167772516,1.1464784224466464,1.1337125509977666,centralised
GC/2315,2,middle,0,y,naive,0.07946204337899546,1.1933485370579882,1.2272879218297617,centralised
GC/2320,2,middle,0,y,base,0.4040431311197898,1.0512587325646399,0.9163998016066907,centralised
GC/2320,2,middle,0,y,bu,0.39468307190224694,1.0269052830641043,0.8950422442208983,centralised
GC/2320,2,middle,0,y,mint_shrinkage,0.3930694116155704,1.0227067845942501,0.8863153796133164,centralised
GC/2320,2,middle,0,y,mint_var,0.39229161385195555,1.0206830731926897,0.8868955368889091,centralised
GC/2320,2,middle,0,y,mint_ols,0.3986786635424539,1.0373012043903462,0.8964174785287489,centralised
GC/2320,2,middle,0,y,wls_structure,0.39244720757265944,1.0210879043728878,0.8873738625998978,centralised
GC/2320,2,middle,0,y,naive,0.4495947488584475,1.1697771090495825,1.0959626094523622,centralised
GC/2321,2,middle,0,y,base,0.10786025975944756,1.4149683406894333,1.5374556018587653,centralised
GC/2321,2,middle,0,y,bu,0.10786025975944756,1.4149683406894333,1.5374556018587653,centralised
GC/2321,2,middle,0,y,mint_shrinkage,0.10881322574424204,1.4274698560876475,1.526952766425366,centralised
GC/2321,2,middle,0,y,mint_var,0.1078833214293775,1.4152708759596715,1.5365877664199072,centralised
GC/2321,2,middle,0,y,mint_ols,0.11174229791122539,1.4658949849823795,1.5229824751436203,centralised
GC/2321,2,middle,0,y,wls_structure,0.10810802559653204,1.4182186649159911,1.5321800339997984,centralised
GC/2321,2,middle,0,y,naive,0.11103310502283105,1.4565914149116408,1.6809036396096178,centralised
GC/2324,2,middle,0,y,base,0.05233995633648923,1.8810928131823683,1.4052687810424003,centralised
GC/2324,2,middle,0,y,bu,0.05233995633648923,1.8810928131823683,1.4052687810424003,centralised
GC/2324,2,middle,0,y,mint_shrinkage,0.052523622177049915,1.8876937451832407,1.4020661025381544,centralised
GC/2324,2,middle,0,y,mint_var,0.05236348587222668,1.8819384623512112,1.4045948169479294,centralised
GC/2324,2,middle,0,y,mint_ols,0.06134039939551692,2.2045678395073476,1.3911247634901343,centralised
GC/2324,2,middle,0,y,wls_structure,0.052978690643972245,1.9040488605205594,1.3966787219960926,centralised
GC/2324,2,middle,0,y,naive,0.045154680365296795,1.6228547110477827,1.5080267585034954,centralised
GC/2325,2,middle,0,y,base,0.39936004811016695,1.0186241899389836,0.9724941086416853,centralised
GC/2325,2,middle,0,y,bu,0.3957053311948275,1.0093023184223893,0.9668619520021807,centralised
GC/2325,2,middle,0,y,mint_shrinkage,0.3963441234992526,1.0109316483884523,0.9553103387112514,centralised
GC/2325,2,middle,0,y,mint_var,0.39364242625575513,1.0040405881055297,0.956281603744733,centralised
GC/2325,2,middle,0,y,mint_ols,0.3969713161640877,1.0125313918359418,0.958730349978356,centralised
GC/2325,2,middle,0,y,wls_structure,0.39370429306844307,1.0041983881465117,0.956588031034256,centralised
GC/2325,2,middle,0,y,naive,0.4670462328767124,1.191267361067767,1.161069421040422,centralised
GC/2326,2,middle,0,y,base,0.07252762664567843,1.0067635087679345,0.9489505030651443,centralised
GC/2326,2,middle,0,y,bu,0.07252762664567843,1.0067635087679345,0.9489505030651443,centralised
GC/2326,2,middle,0,y,mint_shrinkage,0.07357284463898302,1.0212722881535814,0.9547742934883534,centralised
GC/2326,2,middle,0,y,mint_var,0.07258691166484714,1.0075864502686576,0.9490052590857597,centralised
GC/2326,2,middle,0,y,mint_ols,0.07939348735482962,1.102069233468204,0.9974033742697047,centralised
GC/2326,2,middle,0,y,wls_structure,0.07303763317442752,1.0138429622965381,0.9504459888203314,centralised
GC/2326,2,middle,0,y,naive,0.07745547945205479,1.0751675447399982,1.0244696433967801,centralised
GC/2330,2,middle,0,y,base,0.2539593227348122,0.9426067295479862,0.808231214719093,centralised
GC/2330,2,middle,0,y,bu,0.2539593227348122,0.9426067295479862,0.808231214719093,centralised
GC/2330,2,middle,0,y,mint_shrinkage,0.2562192865386837,0.9509949118250691,0.8084972503637543,centralised
GC/2330,2,middle,0,y,mint_var,0.25597341913392135,0.9500823394185524,0.8078649688749905,centralised
GC/2330,2,middle,0,y,mint_ols,0.2607534693103744,0.9678241864804403,0.8091468765834852,centralised
GC/2330,2,middle,0,y,wls_structure,0.2549651257372627,0.9463399127542567,0.8079786078250326,centralised
GC/2330,2,middle,0,y,naive,0.28319206621004567,1.051108281789399,0.9610464726021661,centralised
GC/2008/116,3,bottom,0,y,base,0.08658794244117655,0.8380742253507446,0.8240800382234895,centralised
GC/2008/116,3,bottom,0,y,bu,0.08658794244117655,0.8380742253507446,0.8240800382234895,centralised
GC/2008/116,3,bottom,0,y,mint_shrinkage,0.08767624932479409,0.8486078160877144,0.8246435015305755,centralised
GC/2008/116,3,bottom,0,y,mint_var,0.08674539187298783,0.839598159363691,0.824129664966043,centralised
GC/2008/116,3,bottom,0,y,mint_ols,0.09500975437299562,0.9195879247391305,0.8534031472194633,centralised
GC/2008/116,3,bottom,0,y,wls_structure,0.08747086888870105,0.8466199636797673,0.8249375897620361,centralised
GC/2008/116,3,bottom,0,y,naive,0.09359674657534246,0.9059115931155073,0.9292703699999881,centralised
GC/2010/48,3,bottom,0,y,base,0.15494031883380943,1.0323608984722072,0.867001640023558,centralised
GC/2010/48,3,bottom,0,y,bu,0.15494031883380943,1.0323608984722072,0.867001640023558,centralised
GC/2010/48,3,bottom,0,y,mint_shrinkage,0.15705007769743246,1.0464181340091094,0.8669394294276112,centralised
GC/2010/48,3,bottom,0,y,mint_var,0.15546628242275864,1.0358653719839321,0.8666782347021108,centralised
GC/2010/48,3,bottom,0,y,mint_ols,0.16258282694797696,1.083282612088828,0.8701522480811315,centralised
GC/2010/48,3,bottom,0,y,wls_structure,0.15589890469648113,1.038747916195541,0.8665180267487578,centralised
GC/2010/48,3,bottom,0,y,naive,0.1729697488584475,1.1524902406555126,1.0456213595674355,centralised
GC/2018/139,3,bottom,0,y,base,0.17168709299604878,1.2506936204920638,1.3262759901691012,centralised
GC/2018/139,3,bottom,0,y,bu,0.17168709299604878,1.2506936204920638,1.3262759901691012,centralised
GC/2018/139,3,bottom,0,y,mint_shrinkage,0.17240772254916192,1.2559432101326629,1.31786698639567,centralised
GC/2018/139,3,bottom,0,y,mint_var,0.1719037839661845,1.2522721550763334,1.3186290095207303,centralised
GC/2018/139,3,bottom,0,y,mint_ols,0.17438875795803896,1.2703745124781947,1.3173825773670367,centralised
GC/2018/139,3,bottom,0,y,wls_structure,0.172110379790763,1.2537771492801002,1.3178854696446654,centralised
GC/2018/139,3,bottom,0,y,naive,0.1979178082191781,1.4417772227478658,1.5314207184459505,centralised
GC/2018/192,3,bottom,0,y,base,0.15543239858544786,1.3903792845112048,1.2501213977422365,centralised
GC/2018/192,3,bottom,0,y,bu,0.15543239858544786,1.3903792845112048,1.2501213977422365,centralised
GC/2018/192,3,bottom,0,y,mint_shrinkage,0.1558980022236996,1.3945442183300856,1.2465761508762625,centralised
GC/2018/192,3,bottom,0,y,mint_var,0.15571204519039533,1.3928807890240436,1.2459829623292697,centralised
GC/2018/192,3,bottom,0,y,mint_ols,0.1582904007873091,1.4159447849649007,1.251396444035087,centralised
GC/2018/192,3,bottom,0,y,wls_structure,0.15602832282242687,1.3957099666712582,1.2459722273372376,centralised
GC/2018/192,3,bottom,0,y,naive,0.15935559360730595,1.4254731847349107,1.3463591279178946,centralised
GC/2021/45,3,bottom,0,y,base,0.06815992837075498,0.8660088926558875,0.7918860520127465,centralised
GC/2021/45,3,bottom,0,y,bu,0.06815992837075498,0.8660088926558875,0.7918860520127465,centralised
GC/2021/45,3,bottom,0,y,mint_shrinkage,0.06843542861381088,0.8695092728076607,0.7887982943609296,centralised
GC/2021/45,3,bottom,0,y,mint_var,0.06816759589328729,0.8661063126922101,0.7914188580879733,centralised
GC/2021/45,3,bottom,0,y,mint_ols,0.07309936167894926,0.9287670743592049,0.8129284350342495,centralised
GC/2021/45,3,bottom,0,y,wls_structure,0.06834723092243632,0.8683886732579278,0.7899307517782863,centralised
GC/2021/45,3,bottom,0,y,naive,0.0727685502283105,0.9245639352877077,0.8861035368325791,centralised
GC/2025/31,3,bottom,0,y,base,0.05220216074897853,0.6523343495790274,0.7170765442720444,centralised
GC/2025/31,3,bottom,0,y,bu,0.05220216074897853,0.6523343495790274,0.7170765442720444,centralised
GC/2025/31,3,bottom,0,y,mint_shrinkage,0.057177153784776,0.7145034015800145,0.721276672687535,centralised
GC/2025/31,3,bottom,0,y,mint_var,0.0523029747664762,0.6535941527287289,0.7167288885973707,centralised
GC/2025/31,3,bottom,0,y,mint_ols,0.06266847312713228,0.7831246268345038,0.7347863199437149,centralised
GC/2025/31,3,bottom,0,y,wls_structure,0.05286679379479294,0.6606398097253022,0.7164486886072846,centralised
GC/2025/31,3,bottom,0,y,naive,0.05638698630136986,0.7046292242672233,0.7879291597376507,centralised
GC/2026/11,3,bottom,0,y,base,0.11923938445019142,0.9370354226806148,0.8980034153756727,centralised
GC/2026/11,3,bottom,0,y,bu,0.11923938445019142,0.9370354226806148,0.8980034153756727,centralised
GC/2026/11,3,bottom,0,y,mint_shrinkage,0.12006653407075665,0.9435355274731737,0.8969202724622094,centralised
GC/2026/11,3,bottom,0,y,mint_var,0.1193847191035724,0.9381775261809719,0.8979467893647448,centralised
GC/2026/11,3,bottom,0,y,mint_ols,0.12129710424179814,0.95320588803128,0.901727624666778,centralised
GC/2026/11,3,bottom,0,y,wls_structure,0.11958630036423543,0.9397616402105841,0.8980832606439402,centralised
GC/2026/11,3,bottom,0,y,naive,0.12982191780821917,1.020197614970474,1.021973060033483,centralised
GC/2026/275,3,bottom,0,y,base,0.12790858867105206,0.969020753253847,0.9035019345300295,centralised
GC/2026/275,3,bottom,0,y,bu,0.12790858867105206,0.969020753253847,0.9035019345300295,centralised
GC/2026/275,3,bottom,0,y,mint_shrinkage,0.12780560825911658,0.9682405854998211,0.8931531221860245,centralised
GC/2026/275,3,bottom,0,y,mint_var,0.12736257798382392,0.9648842391001089,0.898643137726861,centralised
GC/2026/275,3,bottom,0,y,mint_ols,0.12858178165681058,0.974120785870285,0.8938960999645262,centralised
GC/2026/275,3,bottom,0,y,wls_structure,0.12738438365223792,0.9650494363355039,0.8973858882409146,centralised
GC/2026/275,3,bottom,0,y,naive,0.1370502283105023,1.038276763514244,0.9870118310520052,centralised
GC/2029/62,3,bottom,0,y,base,0.1607434095322667,1.2240644929319218,1.243845963865269,centralised
GC/2029/62,3,bottom,0,y,bu,0.1607434095322667,1.2240644929319218,1.243845963865269,centralised
GC/2029/62,3,bottom,0,y,mint_shrinkage,0.16214604475317257,1.234745590063322,1.242633394781889,centralised
GC/2029/62,3,bottom,0,y,mint_var,0.16108779670426088,1.226687008593907,1.2430112802094668,centralised
GC/2029/62,3,bottom,0,y,mint_ols,0.168548031476482,1.283496855543053,1.24079862832944,centralised
GC/2029/62,3,bottom,0,y,wls_structure,0.16139231755297356,1.229005941353585,1.2426037202878475,centralised
GC/2029/62,3,bottom,0,y,naive,0.14640896118721458,1.1149073629693218,1.3337816771716766,centralised
GC/2031/78,3,bottom,0,y,base,0.16391554391609447,1.559961189771704,1.2272259230963898,centralised
GC/2031/78,3,bottom,0,y,bu,0.16391554391609447,1.559961189771704,1.2272259230963898,centralised
GC/2031/78,3,bottom,0,y,mint_shrinkage,0.16379515832649594,1.5588154970381483,1.227499176183517,centralised
GC/2031/78,3,bottom,0,y,mint_var,0.16409333889796787,1.5616532396214768,1.22666137539074,centralised
GC/2031/78,3,bottom,0,y,mint_ols,0.1697711757195963,1.6156884145169763,1.2252120947782394,centralised
GC/2031/78,3,bottom,0,y,wls_structure,0.1644540020516548,1.5650856201565424,1.22581671126201,centralised
GC/2031/78,3,bottom,0,y,naive,0.17526997716894976,1.6680197349416133,1.4382187215419953,centralised
GC/2034/205,3,bottom,0,y,base,0.09565978658451492,0.7879578486892848,0.7630661056121882,centralised
GC/2034/205,3,bottom,0,y,bu,0.09565978658451492,0.7879578486892848,0.7630661056121882,centralised
GC/2034/205,3,bottom,0,y,mint_shrinkage,0.09676131062731526,0.7970311964985823,0.7634999391936994,centralised
GC/2034/205,3,bottom,0,y,mint_var,0.09632538682103306,0.7934404547997485,0.7630336986700699,centralised
GC/2034/205,3,bottom,0,y,mint_ols,0.10615046722143769,0.874370482891148,0.7716292751326971,centralised
GC/2034/205,3,bottom,0,y,wls_structure,0.09692685962309393,0.7983948377445429,0.7631243905498617,centralised
GC/2034/205,3,bottom,0,y,naive,0.09117893835616438,0.7510487183600537,0.8878695207162657,centralised
GC/2037/220,3,bottom,0,y,base,0.23858983697440048,1.084584677686186,0.9536128144377998,centralised
GC/2037/220,3,bottom,0,y,bu,0.23858983697440048,1.084584677686186,0.9536128144377998,centralised
GC/2037/220,3,bottom,0,y,mint_shrinkage,0.24045437695644167,1.0930605269557934,0.9508388863407451,centralised
GC/2037/220,3,bottom,0,y,mint_var,0.24397482300222478,1.109063814808691,0.9507149432482526,centralised
GC/2037/220,3,bottom,0,y,mint_ols,0.2465419063720773,1.12073329463479,0.9510714779552175,centralised
GC/2037/220,3,bottom,0,y,wls_structure,0.24282832263323365,1.103852039030904,0.950131338400989,centralised
GC/2037/220,3,bottom,0,y,naive,0.24498059360730595,1.1136358594580833,1.0830310529919784,centralised
GC/2037/251,3,bottom,0,y,base,0.16141785180966753,1.0316696385764186,0.8073315518449382,centralised
GC/2037/251,3,bottom,0,y,bu,0.16141785180966753,1.0316696385764186,0.8073315518449382,centralised
GC/2037/251,3,bottom,0,y,mint_shrinkage,0.16446314051009847,1.0511329870085298,0.802054204752007,centralised
GC/2037/251,3,bottom,0,y,mint_var,0.1633502347030374,1.0440200740384444,0.7985384699446394,centralised
GC/2037/251,3,bottom,0,y,mint_ols,0.17088715125135098,1.0921907558075696,0.8006910152727097,centralised
GC/2037/251,3,bottom,0,y,wls_structure,0.164725978483301,1.0528128628944866,0.7976626819308176,centralised
GC/2037/251,3,bottom,0,y,naive,0.16768493150684932,1.0717244142634652,1.0111877748110352,centralised
GC/2039/79,3,bottom,0,y,base,0.17950294972088007,1.198882035809615,0.9718703124649132,centralised
GC/2039/79,3,bottom,0,y,bu,0.17950294972088007,1.198882035809615,0.9718703124649132,centralised
GC/2039/79,3,bottom,0,y,mint_shrinkage,0.1811200904926545,1.2096827553725547,0.9687298137704938,centralised
GC/2039/79,3,bottom,0,y,mint_var,0.17962283643009153,1.1996827470081186,0.9706885347174079,centralised
GC/2039/79,3,bottom,0,y,mint_ols,0.18208133261777235,1.2161027942502398,0.9694508429330011,centralised
GC/2039/79,3,bottom,0,y,wls_structure,0.17967901158051355,1.200057935152963,0.9703014034942088,centralised
GC/2039/79,3,bottom,0,y,naive,0.1872134703196347,1.25037982259786,1.08971832571083,centralised
GC/2041/113,3,bottom,0,y,base,0.11204053014179594,1.1074719761491338,0.9903570148246026,centralised
GC/2041/113,3,bottom,0,y,bu,0.11204053014179594,1.1074719761491338,0.9903570148246026,centralised
GC/2041/113,3,bottom,0,y,mint_shrinkage,0.11272653213187035,1.1142528078591272,0.987045429278984,centralised
GC/2041/113,3,bottom,0,y,mint_var,0.11264188637743708,1.1134161213420586,0.9882104192160635,centralised
GC/2041/113,3,bottom,0,y,mint_ols,0.11558083002383678,1.1424663027697082,0.9907006982985159,centralised
