node_id,unique_id,level,role,method,MAE,MASE,RMSSE
102,GC/2010/48,3,bottom,wls_structure,0.15882484511862974,1.0582433369468678,0.8780850691537234
103,GC/2018/139,3,bottom,base,0.1715927023197013,1.2500060088322673,1.3208579251976225
103,GC/2018/139,3,bottom,naive,0.19791780847927096,1.4417772230957964,1.5314207208112813
103,GC/2018/139,3,bottom,bu,0.1715927023197013,1.2500060088322673,1.3208579251976225
103,GC/2018/139,3,bottom,mint_cov,0.17388459927562006,1.2667018526985474,1.3185086452412693
103,GC/2018/139,3,bottom,mint_shrinkage,0.17349353625094685,1.2638530652847164,1.3187202644713698
103,GC/2018/139,3,bottom,mint_ols,0.17465207014205159,1.272292668518067,1.3226544404822562
103,GC/2018/139,3,bottom,mint_var,0.17254832116192464,1.2569674313099373,1.3218536070339033
103,GC/2018/139,3,bottom,wls_structure,0.17465207014323186,1.2722926685266651,1.3226544404826577
104,GC/2018/192,3,bottom,base,0.16017787801699596,1.4328287125272885,1.277359138578072
104,GC/2018/192,3,bottom,naive,0.15935559333027566,1.4254731830147842,1.3463591272629616
104,GC/2018/192,3,bottom,bu,0.16017787801699596,1.4328287125272885,1.277359138578072
104,GC/2018/192,3,bottom,mint_cov,0.16185236675533896,1.447807407293409,1.28425998425265
104,GC/2018/192,3,bottom,mint_shrinkage,0.16104357864403127,1.4405726078156096,1.2777420267681305
104,GC/2018/192,3,bottom,mint_ols,0.1612544747297827,1.4424591227998584,1.2721928107652163
104,GC/2018/192,3,bottom,mint_var,0.16028656625042909,1.4338009542844201,1.2746301484672937
104,GC/2018/192,3,bottom,wls_structure,0.16125447472959226,1.4424591227981551,1.2721928107689164
105,GC/2021/45,3,bottom,base,0.06966194379295783,0.8850928137408853,0.8034887970625323
105,GC/2021/45,3,bottom,naive,0.07276855043417814,0.9245639376221826,0.8861035377670288
105,GC/2021/45,3,bottom,bu,0.06966194379295783,0.8850928137408853,0.8034887970625323
105,GC/2021/45,3,bottom,mint_cov,0.07165794141101116,0.9104530470590019,0.8060381836333957
105,GC/2021/45,3,bottom,mint_shrinkage,0.07119237191716798,0.9045377338928592,0.8031074847113818
105,GC/2021/45,3,bottom,mint_ols,0.07219861768969059,0.9173226327002182,0.8088429724086798
105,GC/2021/45,3,bottom,mint_var,0.06967323130327656,0.885236227687212,0.803396515831887
105,GC/2021/45,3,bottom,wls_structure,0.07219861768609777,0.9173226326545695,0.808842972396421
106,GC/2025/31,3,bottom,base,0.06005062286831413,0.7504111630694815,0.7450470416044647
106,GC/2025/31,3,bottom,naive,0.05638698657732274,0.7046292304454812,0.7879291578470342
106,GC/2025/31,3,bottom,bu,0.06005062286831413,0.7504111630694815,0.7450470416044647
106,GC/2025/31,3,bottom,mint_cov,0.07014513327524055,0.876555288363403,0.7605417638828446
106,GC/2025/31,3,bottom,mint_shrinkage,0.06751730215015445,0.8437170975714378,0.7506855170840768
106,GC/2025/31,3,bottom,mint_ols,0.06585309230623791,0.822920616454103,0.7484678418945544
106,GC/2025/31,3,bottom,mint_var,0.06017102738770035,0.7519157751969789,0.7449665997152498
106,GC/2025/31,3,bottom,wls_structure,0.06585309230499167,0.8229206164385297,0.7484678418974978
107,GC/2026/11,3,bottom,base,0.1237942738406487,0.9728297419870574,0.9059113003820859
107,GC/2026/11,3,bottom,naive,0.12982191795216974,1.0201976151840757,1.021973060156689
107,GC/2026/11,3,bottom,bu,0.1237942738406487,0.9728297419870574,0.9059113003820859
107,GC/2026/11,3,bottom,mint_cov,0.129968418313234,1.0213488793260554,0.9132739424042948
107,GC/2026/11,3,bottom,mint_shrinkage,0.12848317597634115,1.0096771931118156,0.9074521073139952
107,GC/2026/11,3,bottom,mint_ols,0.12587114538074917,0.9891507101692931,0.9087162814984087
107,GC/2026/11,3,bottom,mint_var,0.12407199329672919,0.9750121833748662,0.9060993577289124
107,GC/2026/11,3,bottom,wls_structure,0.12587114538601898,0.9891507102107056,0.9087162815001337
108,GC/2026/275,3,bottom,base,0.13316473811658439,1.008840736465289,0.922060086562578
108,GC/2026/275,3,bottom,naive,0.1370502286822909,1.038276765997405,0.9870118301519442
108,GC/2026/275,3,bottom,bu,0.13316473811658439,1.008840736465289,0.922060086562578
108,GC/2026/275,3,bottom,mint_cov,0.13739396721532024,1.0408808895793493,0.9175625011109942
108,GC/2026/275,3,bottom,mint_shrinkage,0.13602574270330067,1.030515378079246,0.9158757146345285
108,GC/2026/275,3,bottom,mint_ols,0.13444825363439647,1.018564502370348,0.9204717227004591
108,GC/2026/275,3,bottom,mint_var,0.1332767354631973,1.0096892154788564,0.9203527459772466
108,GC/2026/275,3,bottom,wls_structure,0.13444825364003524,1.0185645024130667,0.9204717227034949
109,GC/2029/62,3,bottom,base,0.18643096222129513,1.41967575710954,1.2495235561448363
109,GC/2029/62,3,bottom,naive,0.14640896107944384,1.1149073640533864,1.3337816761700438
109,GC/2029/62,3,bottom,bu,0.18643096222129513,1.41967575710954,1.2495235561448363
109,GC/2029/62,3,bottom,mint_cov,0.20617296244375122,1.5700115102415948,1.2666498726545727
109,GC/2029/62,3,bottom,mint_shrinkage,0.20017207443753332,1.5243146199715953,1.2592490518005124
109,GC/2029/62,3,bottom,mint_ols,0.1885758057223658,1.4360087861567727,1.24955161183122
109,GC/2029/62,3,bottom,mint_var,0.18661647419960628,1.421088434784556,1.249382970718426
109,GC/2029/62,3,bottom,wls_structure,0.18857580574049468,1.4360087862948248,1.2495516118289332
110,GC/2031/78,3,bottom,base,0.16274366341942814,1.5488085599981398,1.2212558431344018
110,GC/2031/78,3,bottom,naive,0.17526997735913594,1.6680197283312685,1.4382187203875143
110,GC/2031/78,3,bottom,bu,0.16274366341942814,1.5488085599981398,1.2212558431344018
110,GC/2031/78,3,bottom,mint_cov,0.1641054609980881,1.561768596060358,1.224194316200669
110,GC/2031/78,3,bottom,mint_shrinkage,0.16361284942466273,1.5570804809863534,1.2218679096861647
110,GC/2031/78,3,bottom,mint_ols,0.16679886134539337,1.587401308423833,1.2208285804820291
110,GC/2031/78,3,bottom,mint_var,0.16290266083310564,1.550321716026136,1.221117563834103
110,GC/2031/78,3,bottom,wls_structure,0.16679886135270217,1.5874013084933898,1.2208285804819732
111,GC/2034/205,3,bottom,base,0.09720403181891232,0.80067792934508,0.7766126999331159
111,GC/2034/205,3,bottom,naive,0.09117893867352461,0.7510487214460959,0.8878695202388404
111,GC/2034/205,3,bottom,bu,0.09720403181891232,0.80067792934508,0.7766126999331159
111,GC/2034/205,3,bottom,mint_cov,0.10884676776779209,0.896580141805025,0.7818546484367482
111,GC/2034/205,3,bottom,mint_shrinkage,0.1059252216081541,0.8725151160461871,0.7785145189462209
111,GC/2034/205,3,bottom,mint_ols,0.10259403603975552,0.8450758554182072,0.7770723940484873
111,GC/2034/205,3,bottom,mint_var,0.09749243827929006,0.8030535580426138,0.7764855604655172
111,GC/2034/205,3,bottom,wls_structure,0.10259403599370284,0.8450758550388674,0.7770723940421423
112,GC/2037/220,3,bottom,base,0.24028539550650252,1.0922923691571584,0.9599825623446101
112,GC/2037/220,3,bottom,naive,0.24498059398564337,1.1136358613807842,1.0830310533107372
112,GC/2037/220,3,bottom,bu,0.24028539550650252,1.0922923691571584,0.9599825623446101
112,GC/2037/220,3,bottom,mint_cov,0.2431558731390485,1.1053410224357196,0.9563188648346894
112,GC/2037/220,3,bottom,mint_shrinkage,0.24310144035972756,1.1050935812237435,0.9527541798044123
112,GC/2037/220,3,bottom,mint_ols,0.2425312475542092,1.1025015916061343,0.9561917329887334
112,GC/2037/220,3,bottom,mint_var,0.24161626096215022,1.0983422340626579,0.958989290892657
112,GC/2037/220,3,bottom,wls_structure,0.24253124755014274,1.1025015915876488,0.956191732994217
113,GC/2037/251,3,bottom,base,0.19159230502342245,1.2245235701978925,0.8929416247702034
113,GC/2037/251,3,bottom,naive,0.16768493172754356,1.071724416292706,1.0111877748143612
113,GC/2037/251,3,bottom,bu,0.19159230502342245,1.2245235701978925,0.8929416247702034
113,GC/2037/251,3,bottom,mint_cov,0.22024705537197764,1.4076646269102302,0.9000327127453148
113,GC/2037/251,3,bottom,mint_shrinkage,0.21575869526583422,1.3789781786688113,0.8959607702420843
113,GC/2037/251,3,bottom,mint_ols,0.1979528127971183,1.2651754726131035,0.8949407673096449
113,GC/2037/251,3,bottom,mint_var,0.19446687300204926,1.2428957915850423,0.89365114458005
113,GC/2037/251,3,bottom,wls_structure,0.19795281283232916,1.2651754728381466,0.8949407673224283
114,GC/2039/79,3,bottom,base,0.1792692145567775,1.1973209454783846,0.9570090787565138
114,GC/2039/79,3,bottom,naive,0.1872134712267411,1.2503798319733173,1.0897183263577175
114,GC/2039/79,3,bottom,bu,0.1792692145567775,1.1973209454783846,0.9570090787565138
114,GC/2039/79,3,bottom,mint_cov,0.1830626547857004,1.2226569489452332,0.9632245663400385
114,GC/2039/79,3,bottom,mint_shrinkage,0.18202750104137633,1.215743261824252,0.9594398748906106
114,GC/2039/79,3,bottom,mint_ols,0.18331072179694996,1.224313763413828,0.9625579004328869
114,GC/2039/79,3,bottom,mint_var,0.17949815084434867,1.1988499877791876,0.9572061296358368
114,GC/2039/79,3,bottom,wls_structure,0.18331072180153457,1.224313763444448,0.9625579004354247
115,GC/2041/113,3,bottom,base,0.11604653015642946,1.1470695462682599,1.010307099486129
115,GC/2041/113,3,bottom,naive,0.11701398386615565,1.1566324059794055,1.1029694299968726
115,GC/2041/113,3,bottom,bu,0.11604653015642946,1.1470695462682599,1.010307099486129
115,GC/2041/113,3,bottom,mint_cov,0.11764057053943096,1.1628259430894146,1.0030927929595252
115,GC/2041/113,3,bottom,mint_shrinkage,0.11651092270083649,1.1516598648627518,1.0008115886226623
115,GC/2041/113,3,bottom,mint_ols,0.1161925317292407,1.1485127084003226,1.0067055342918287
115,GC/2041/113,3,bottom,mint_var,0.11615628398532893,1.1481544151958116,1.0095492933802972
115,GC/2041/113,3,bottom,wls_structure,0.11619253172968681,1.1485127084047322,1.0067055342890627
116,GC/2041/32,3,bottom,base,0.14522459315215697,1.410300426598415,1.1812911894714102
116,GC/2041/32,3,bottom,naive,0.15024372177933032,1.459042028075229,1.3389850108429313
116,GC/2041/32,3,bottom,bu,0.14522459315215697,1.410300426598415,1.1812911894714102
116,GC/2041/32,3,bottom,mint_cov,0.14818013026337193,1.4390021441126568,1.1651805963498394
116,GC/2041/32,3,bottom,mint_shrinkage,0.1477448811393213,1.4347753667328638,1.1655959697729972
116,GC/2041/32,3,bottom,mint_ols,0.1471336317758357,1.4288394214541011,1.178939457305757
116,GC/2041/32,3,bottom,mint_var,0.1458175046174027,1.4160582894660014,1.1799978108229696
116,GC/2041/32,3,bottom,wls_structure,0.14713363177534988,1.4288394214493834,1.1789394573071033
117,GC/2044/128,3,bottom,base,0.0834921119880461,1.2136133056978817,0.9175537283743718
117,GC/2044/128,3,bottom,naive,0.07915553644795842,1.150578299739859,1.040614108204416
117,GC/2044/128,3,bottom,bu,0.0834921119880461,1.2136133056978817,0.9175537283743718
117,GC/2044/128,3,bottom,mint_cov,0.08419400921956118,1.2238158481790344,0.9107371906568067
117,GC/2044/128,3,bottom,mint_shrinkage,0.08441352343138726,1.227006633055815,0.9112301522312758
117,GC/2044/128,3,bottom,mint_ols,0.08532116830708286,1.240199854208855,0.920223050370936
117,GC/2044/128,3,bottom,mint_var,0.08372281626713483,1.2169667456351012,0.9170392028416274
117,GC/2044/128,3,bottom,wls_structure,0.08532116830646044,1.2401998541998078,0.9202230503699149
118,GC/2044/164,3,bottom,base,0.08371268961193355,1.3556809138925536,1.0455077177869807
118,GC/2044/164,3,bottom,naive,0.06915667810219513,1.1199543224088695,1.0923603475093626
118,GC/2044/164,3,bottom,bu,0.08371268961193355,1.3556809138925536,1.0455077177869807
118,GC/2044/164,3,bottom,mint_cov,0.09018798231097189,1.460544713689791,1.0449412217078462
118,GC/2044/164,3,bottom,mint_shrinkage,0.08973622187976803,1.453228702257426,1.0402128074061383
118,GC/2044/164,3,bottom,mint_ols,0.08686182669798828,1.4066794550048562,1.0365395545326705
118,GC/2044/164,3,bottom,mint_var,0.08435402670951755,1.366067015051128,1.0418415805385626
118,GC/2044/164,3,bottom,wls_structure,0.08686182670048308,1.406679455045258,1.0365395545317082
119,GC/2044/288,3,bottom,base,0.1756273756464184,1.0866702837919662,0.9382416026471859
119,GC/2044/288,3,bottom,naive,0.1823339038346284,1.128166006555672,1.0834529833170836
119,GC/2044/288,3,bottom,bu,0.1756273756464184,1.0866702837919662,0.9382416026471859
119,GC/2044/288,3,bottom,mint_cov,0.17728039263724982,1.096898099563444,0.9381947939217705
119,GC/2044/288,3,bottom,mint_shrinkage,0.17684495948753154,1.0942039167082074,0.935554202540958
119,GC/2044/288,3,bottom,mint_ols,0.1765849973829557,1.092595436863224,0.9354277435409412
119,GC/2044/288,3,bottom,mint_var,0.17609848579238135,1.0895852131651722,0.9359096650580363
119,GC/2044/288,3,bottom,wls_structure,0.1765849973766163,1.0925954368239998,0.9354277435480316
120,GC/2046/129,3,bottom,base,0.12686887402570768,0.9808279812956869,0.8814192992184754
120,GC/2046/129,3,bottom,naive,0.1286823631562618,0.9948481331783516,0.9747760630850397
120,GC/2046/129,3,bottom,bu,0.12686887402570768,0.9808279812956869,0.8814192992184754
120,GC/2046/129,3,bottom,mint_cov,0.1309880699852507,1.0126736383852364,0.8821759007720723
120,GC/2046/129,3,bottom,mint_shrinkage,0.13040309781669207,1.0081511968044492,0.8792551601702898
120,GC/2046/129,3,bottom,mint_ols,0.13024363512836445,1.0069183848331482,0.8824301697830761
120,GC/2046/129,3,bottom,mint_var,0.12698867766049768,0.9817541876498094,0.8813011863310083
120,GC/2046/129,3,bottom,wls_structure,0.1302436351322061,1.0069183848628482,0.8824301697854396
121,GC/2047/187,3,bottom,base,0.04524396566558931,0.7111350946432483,0.523332789516558
121,GC/2047/187,3,bottom,naive,0.051408675843759105,0.8080307069422209,0.6208123987402121
121,GC/2047/187,3,bottom,bu,0.04524396566558931,0.7111350946432483,0.523332789516558
121,GC/2047/187,3,bottom,mint_cov,0.04755740055596381,0.7474971755421096,0.530150612298752
121,GC/2047/187,3,bottom,mint_shrinkage,0.04658185561050223,0.7321637661710739,0.5260716291491946
121,GC/2047/187,3,bottom,mint_ols,0.05163574606398453,0.8115997486956383,0.534351665851857
121,GC/2047/187,3,bottom,mint_var,0.04530355582710451,0.7120717202136533,0.5233338423162499
121,GC/2047/187,3,bottom,wls_structure,0.05163574605208381,0.8115997485085854,0.5343516658351801
122,GC/2048/40,3,bottom,base,0.057817032064058166,0.7730175683564469,0.7189247391461554
122,GC/2048/40,3,bottom,naive,0.0634717467399303,0.8486214800835161,0.8207941881088621
122,GC/2048/40,3,bottom,bu,0.057817032064058166,0.7730175683564469,0.7189247391461554
122,GC/2048/40,3,bottom,mint_cov,0.06052065091693989,0.8091651324358643,0.7172236266588965
122,GC/2048/40,3,bottom,mint_shrinkage,0.058900399261880766,0.7875022599257081,0.7107799428093317
122,GC/2048/40,3,bottom,mint_ols,0.06024355774292342,0.8054603782494326,0.7316147064069511
122,GC/2048/40,3,bottom,mint_var,0.05791069991596654,0.7742699137731948,0.7190198984215147
122,GC/2048/40,3,bottom,wls_structure,0.060243557740737724,0.8054603782202097,0.7316147064023782
123,GC/2048/99,3,bottom,base,0.09841839906608019,1.114571364345358,1.0877185360913717
123,GC/2048/99,3,bottom,naive,0.11736615294312579,1.3291514031431775,1.3104621627396313
123,GC/2048/99,3,bottom,bu,0.09841839906608019,1.114571364345358,1.0877185360913717
123,GC/2048/99,3,bottom,mint_cov,0.1005892758667242,1.1391561690209038,1.0873738429827755
123,GC/2048/99,3,bottom,mint_shrinkage,0.09989934214561443,1.1313427888385164,1.0854235579868192
123,GC/2048/99,3,bottom,mint_ols,0.100619011514148,1.1394929200901482,1.0887390143979847
123,GC/2048/99,3,bottom,mint_var,0.09859154870968921,1.1165322541418243,1.0867773721497207
123,GC/2048/99,3,bottom,wls_structure,0.10061901151472478,1.1394929200966801,1.0887390143994005
124,GC/2066/159,3,bottom,base,0.1339899971255918,0.71082348135438,0.6016219809033937
124,GC/2066/159,3,bottom,naive,0.13926112998224863,0.738787098700668,0.6902468819248697
124,GC/2066/159,3,bottom,bu,0.1339899971255918,0.71082348135438,0.6016219809033937
124,GC/2066/159,3,bottom,mint_cov,0.1386395529670807,0.7354896022656364,0.6144773440328145
124,GC/2066/159,3,bottom,mint_shrinkage,0.13462918072379373,0.7142143815726453,0.6058721112341718
124,GC/2066/159,3,bottom,mint_ols,0.13894313232973068,0.7371001056170466,0.6031454728441614
124,GC/2066/159,3,bottom,mint_var,0.137462045140455,0.7292428657136566,0.6024010404408228
124,GC/2066/159,3,bottom,wls_structure,0.1389431323136307,0.7371001055316354,0.6031454728324458
125,GC/2066/172,3,bottom,base,0.10255611609823669,1.232476355950131,1.0078587760132482
125,GC/2066/172,3,bottom,naive,0.10872545658060111,1.3066169003232897,1.1338306672039349
125,GC/2066/172,3,bottom,bu,0.10255611609823669,1.232476355950131,1.0078587760132482
125,GC/2066/172,3,bottom,mint_cov,0.10529660870927339,1.2654104458441306,1.0061770168403834
125,GC/2066/172,3,bottom,mint_shrinkage,0.10468678475912453,1.25808183758121,1.0039827329011388
125,GC/2066/172,3,bottom,mint_ols,0.10502800421932605,1.2621824698290771,1.0082633195562485
125,GC/2066/172,3,bottom,mint_var,0.10266702031729873,1.2338091563034337,1.0068137888431654
125,GC/2066/172,3,bottom,wls_structure,0.10502800421886124,1.2621824698234914,1.0082633195578576
126,GC/2066/257,3,bottom,base,0.15322822314642978,1.354074166915252,1.37105123273714
126,GC/2066/257,3,bottom,naive,0.13833818451719262,1.2224912493677937,1.384458431689758
126,GC/2066/257,3,bottom,bu,0.15322822314642978,1.354074166915252,1.37105123273714
126,GC/2066/257,3,bottom,mint_cov,0.15856349848841178,1.4012218683348132,1.3654109333598845
126,GC/2066/257,3,bottom,mint_shrinkage,0.1573701784633531,1.3906765276292015,1.3619538592198444
126,GC/2066/257,3,bottom,mint_ols,0.1553738302306882,1.3730348457346384,1.362537908790652
126,GC/2066/257,3,bottom,mint_var,0.15353428745507863,1.3567788499380404,1.367637659404722
126,GC/2066/257,3,bottom,wls_structure,0.15537383023101678,1.3730348457375419,1.362537908786016
127,GC/2066/96,3,bottom,base,0.24417322320259746,1.3529563912537939,0.9483546925717874
127,GC/2066/96,3,bottom,naive,0.23527340190878424,1.3036427525896133,1.092115222843271
127,GC/2066/96,3,bottom,bu,0.24417322320259746,1.3529563912537939,0.9483546925717874
127,GC/2066/96,3,bottom,mint_cov,0.2502779371324889,1.386782425164849,0.9655455239569587
127,GC/2066/96,3,bottom,mint_shrinkage,0.24885151961539456,1.3788786891571219,0.9591398647029069
127,GC/2066/96,3,bottom,mint_ols,0.24528853158743183,1.3591362810373209,0.9473067839153856
127,GC/2066/96,3,bottom,mint_var,0.24514824025532128,1.3583589310399422,0.9478026426909696
127,GC/2066/96,3,bottom,wls_structure,0.24528853160528977,1.3591362811362713,0.9473067839151091
128,GC/2074/166,3,bottom,base,0.17225858521967102,1.0124082917292552,0.8640881452994138
128,GC/2074/166,3,bottom,naive,0.1659015410227557,0.9750462975642672,0.9771020791233569
128,GC/2074/166,3,bottom,bu,0.17225858521967102,1.0124082917292552,0.8640881452994138
128,GC/2074/166,3,bottom,mint_cov,0.17653246446364465,1.0375269862717107,0.8707996454884369
128,GC/2074/166,3,bottom,mint_shrinkage,0.17532468175704766,1.0304285346897086,0.8664505511025447
128,GC/2074/166,3,bottom,mint_ols,0.17533594246386763,1.0304947167783445,0.8639864737410208
128,GC/2074/166,3,bottom,mint_var,0.17291083916887232,1.016241757014265,0.8622429560209661
128,GC/2074/166,3,bottom,wls_structure,0.1753359424711119,1.0304947168209209,0.8639864737443944
129,GC/2074/198,3,bottom,base,0.30793830620720014,1.9258424481885767,1.3230616278450433
129,GC/2074/198,3,bottom,naive,0.32212528587272254,2.014567647687035,1.488478695233322
129,GC/2074/198,3,bottom,bu,0.30793830620720014,1.9258424481885767,1.3230616278450433
129,GC/2074/198,3,bottom,mint_cov,0.3132546394795846,1.9590907322711235,1.312915335529395
129,GC/2074/198,3,bottom,mint_shrinkage,0.3125362451644722,1.9545979029001328,1.312366420625808
129,GC/2074/198,3,bottom,mint_ols,0.31130022054248746,1.946867819841149,1.3133726280280593
129,GC/2074/198,3,bottom,mint_var,0.30976622727939634,1.937274244499118,1.3163698040025786
129,GC/2074/198,3,bottom,wls_structure,0.3113002205386935,1.9468678198174216,1.313372628033664
130,GC/2074/254,3,bottom,base,0.1597405210246236,0.8925675901794224,0.7007463820969688
130,GC/2074/254,3,bottom,naive,0.16234246536728497,0.9071062380867511,0.7811913716121306
130,GC/2074/254,3,bottom,bu,0.1597405210246236,0.8925675901794224,0.7007463820969688
130,GC/2074/254,3,bottom,mint_cov,0.16565050061532624,0.9255902459679927,0.7116882889852393
130,GC/2074/254,3,bottom,mint_shrinkage,0.16448484387469364,0.9190770117473377,0.7067613646092277
130,GC/2074/254,3,bottom,mint_ols,0.16573062794978566,0.9260379661918107,0.7057454430312908
130,GC/2074/254,3,bottom,mint_var,0.16250068749615174,0.9079903214950799,0.7019297844793811
130,GC/2074/254,3,bottom,wls_structure,0.1657306279266996,0.9260379660628147,0.7057454430163368
131,GC/2074/260,3,bottom,base,0.2110397336742267,3.795601410179405,2.239995629738757
131,GC/2074/260,3,bottom,naive,0.1919003999305089,3.4513757950178117,2.318063333709648
131,GC/2074/260,3,bottom,bu,0.2110397336742267,3.795601410179405,2.239995629738757
131,GC/2074/260,3,bottom,mint_cov,0.21288757141343492,3.828835225473866,2.2303957133919767
131,GC/2074/260,3,bottom,mint_shrinkage,0.2117571738974596,3.8085047486911274,2.2268954990501997
131,GC/2074/260,3,bottom,mint_ols,0.21327074812788122,3.835726752734535,2.219287522581059
131,GC/2074/260,3,bottom,mint_var,0.21109535585018993,3.796601788666658,2.2347541204983896
131,GC/2074/260,3,bottom,wls_structure,0.213270748127151,3.835726752721402,2.219287522591675
132,GC/2074/82,3,bottom,base,0.2577290284463959,1.0965873011772487,0.9803582966200819
132,GC/2074/82,3,bottom,naive,0.2512802510512763,1.069148997303466,1.1033671510087113
132,GC/2074/82,3,bottom,bu,0.2577290284463959,1.0965873011772487,0.9803582966200819
132,GC/2074/82,3,bottom,mint_cov,0.2592097958925469,1.1028876810267136,0.9846357394034261
132,GC/2074/82,3,bottom,mint_shrinkage,0.2572459297070276,1.0945318092289826,0.9822087583377799
132,GC/2074/82,3,bottom,mint_ols,0.26398916438480674,1.1232229720408915,0.9805931021854927
132,GC/2074/82,3,bottom,mint_var,0.26356224846779214,1.1214065271643068,0.9806671606920859
132,GC/2074/82,3,bottom,wls_structure,0.2639891644407284,1.1232229722788274,0.9805931021921449
133,GC/2076/1,3,bottom,base,0.20068841567389942,1.0059986707402127,0.9705001753090893
133,GC/2076/1,3,bottom,naive,0.22674001162322796,1.1365885247070258,1.1486712416153613
133,GC/2076/1,3,bottom,bu,0.20068841567389942,1.0059986707402127,0.9705001753090893
133,GC/2076/1,3,bottom,mint_cov,0.20473417650508008,1.0262790142998228,0.9838713306811654
133,GC/2076/1,3,bottom,mint_shrinkage,0.20327055160599058,1.0189422445216467,0.9794758241681834
133,GC/2076/1,3,bottom,mint_ols,0.2039217375803997,1.0222064699252928,0.9698370311205876
133,GC/2076/1,3,bottom,mint_var,0.20186452886253847,1.0118942193220175,0.9693770197856441
133,GC/2076/1,3,bottom,wls_structure,0.2039217375871143,1.0222064699589515,0.9698370311222086
134,GC/2076/147,3,bottom,base,0.18855631543896667,1.076158768462075,0.858362704214154
134,GC/2076/147,3,bottom,naive,0.16543550320332126,0.9441999700339792,0.9200545543908901
134,GC/2076/147,3,bottom,bu,0.18855631543896667,1.076158768462075,0.858362704214154
134,GC/2076/147,3,bottom,mint_cov,0.19617124822321813,1.1196199310751835,0.8705853651131171
134,GC/2076/147,3,bottom,mint_shrinkage,0.19429826769929937,1.1089301569921388,0.8640674663468169
134,GC/2076/147,3,bottom,mint_ols,0.19154465876246357,1.0932143195491306,0.8569519896190925
134,GC/2076/147,3,bottom,mint_var,0.19074125796800223,1.0886290220079893,0.8567150168701492
134,GC/2076/147,3,bottom,wls_structure,0.1915446587631238,1.0932143195528987,0.8569519896202503
135,GC/2076/197,3,bottom,base,0.07738752435704027,0.716926145146083,0.6258030988131295
135,GC/2076/197,3,bottom,naive,0.08664469163620855,0.8026855140826964,0.7272688120530044
135,GC/2076/197,3,bottom,bu,0.07738752435704027,0.716926145146083,0.6258030988131295
135,GC/2076/197,3,bottom,mint_cov,0.08284176888212279,0.7674548386860232,0.6365725582222583
135,GC/2076/197,3,bottom,mint_shrinkage,0.08135410000210322,0.7536729180952374,0.6311531957284816
135,GC/2076/197,3,bottom,mint_ols,0.08344559207205794,0.773048720070738,0.6416382740542749
135,GC/2076/197,3,bottom,mint_var,0.07839275431178169,0.7262387009155786,0.6282685832714648
135,GC/2076/197,3,bottom,wls_structure,0.08344559206639592,0.7730487200182844,0.6416382740449452
136,GC/2076/255,3,bottom,base,0.19797850097221945,1.1217861015650668,0.9287293146955746
136,GC/2076/255,3,bottom,naive,0.20176170075452404,1.1432224742741863,1.0161204719186698
136,GC/2076/255,3,bottom,bu,0.19797850097221945,1.1217861015650668,0.9287293146955746
136,GC/2076/255,3,bottom,mint_cov,0.20118716381563373,1.1399670321442688,0.9320744590912975
136,GC/2076/255,3,bottom,mint_shrinkage,0.20011266976560899,1.1338787322247676,0.9277488093492544
136,GC/2076/255,3,bottom,mint_ols,0.1994204881305675,1.1299566915277475,0.925855891230067
136,GC/2076/255,3,bottom,mint_var,0.19869641617618927,1.1258539538518593,0.9264905376108536
136,GC/2076/255,3,bottom,wls_structure,0.19942048813782595,1.1299566915688752,0.9258558912248274
137,GC/2076/299,3,bottom,base,0.24644936334270384,1.527718137384242,1.2923654626936434
137,GC/2076/299,3,bottom,naive,0.23405821893656803,1.4509065124912315,1.4078602814066699
137,GC/2076/299,3,bottom,bu,0.24644936334270384,1.527718137384242,1.2923654626936434
137,GC/2076/299,3,bottom,mint_cov,0.24828898951746117,1.539121819808349,1.2842488547650692
137,GC/2076/299,3,bottom,mint_shrinkage,0.24685066752984025,1.5302057870863188,1.2793737404646666
137,GC/2076/299,3,bottom,mint_ols,0.24786041981877735,1.5364651535750418,1.2900327998970738
137,GC/2076/299,3,bottom,mint_var,0.2470920417864345,1.5317020450790162,1.290728912379446
137,GC/2076/299,3,bottom,wls_structure,0.24786041981969026,1.5364651535807008,1.2900327998994756
138,GC/2076/89,3,bottom,base,0.18090982123957164,1.1356498207461552,0.9865481383022852
138,GC/2076/89,3,bottom,naive,0.17239212341023366,1.0821805179367303,1.0646496906823122
138,GC/2076/89,3,bottom,bu,0.18090982123957164,1.1356498207461552,0.9865481383022852
138,GC/2076/89,3,bottom,mint_cov,0.18518241199552093,1.162470735679734,0.9856171546593332
138,GC/2076/89,3,bottom,mint_shrinkage,0.18418183299040647,1.156189665033515,0.9833292922303163
138,GC/2076/89,3,bottom,mint_ols,0.18268006054037594,1.1467623846239003,0.9849901011333155
138,GC/2076/89,3,bottom,mint_var,0.18143728063826725,1.138960913352821,0.9850533948104958
138,GC/2076/89,3,bottom,wls_structure,0.1826800605469318,1.1467623846650545,0.9849901011293216
139,GC/2077/136,3,bottom,base,0.06576087001706732,1.1244442799127636,1.1285398588438507
139,GC/2077/136,3,bottom,naive,0.07427254591657934,1.269985317846015,1.2834336837069227
139,GC/2077/136,3,bottom,bu,0.06576087001706732,1.1244442799127636,1.1285398588438507
139,GC/2077/136,3,bottom,mint_cov,0.06641662427857666,1.1356570136888102,1.1222615359830537
